X,Y
4900,406971
4800,394072
4700,382364
4600,377596
4500,375621
4400,361347
4200,361130
4300,351048
4100,332228
4000,325523
3900,314670
3800,309305
3700,291163
3600,290723
3500,283564
3300,275980
3400,274909
3200,267773
3100,244214
3000,239487
2900,231720
2800,219250
2700,214941
2600,213830
2500,202030
2400,197026
2300,178056
2200,171477
2100,165252
2000,155186
1900,153214
1500,150089
1800,146081
1700,134189
1600,132861
1400,123275
1200,120291
1300,112897
1100,84419.8
1000,78609.8
