X,Y
4900,434816
4800,415516
4600,403616
4700,403280
4500,398121
4400,371106
4300,361961
4200,356179
4100,347617
4000,336451
3900,326544
3800,321893
3600,317965
3700,309173
3500,288208
3400,282731
3300,273353
3200,268120
3100,256782
3000,247595
2900,241246
2800,229442
2700,220620
2600,212804
2500,205631
2400,195201
2300,188966
2200,178690
2100,168584
2000,161193
1900,151245
1800,143377
1700,135276
1600,127737
1500,118379
1400,110542
1300,101777
1200,94250.3
1100,87973.2
1000,78010.1
