X,Y
4900,361858
4700,351584
4800,350454
4600,331205
4500,319896
4400,314654
4300,305846
4100,303504
4200,300507
4000,292965
3900,274267
3800,268338
3700,259699
3300,258239
3600,255190
3400,253843
3500,246543
3200,230576
3100,216052
3000,211454
2900,202180
2800,201556
2700,186162
2600,181448
2500,173558
2400,166382
2300,157743
2000,153616
2200,151063
2100,144012
1900,131972
1800,122774
1700,116039
1600,108452
1500,103550
1400,94500.5
1300,88500
1100,87772.7
1200,81036.9
1000,67159.1
