X,Y
4700,452427
5000,407695
4900,407222
4800,392696
4600,385957
4500,384322
4300,377951
4400,370592
4200,347228
4100,340653
3900,334493
4000,334328
3700,314895
3800,301587
3600,301207
3500,282542
3400,280709
3300,279851
3200,264797
3100,252459
3000,241604
2900,240128
2800,223072
2700,217993
2600,207076
2400,204921
2500,200627
2000,195600
2300,180780
2100,176351
2200,172821
1900,156436
1800,142241
1700,142028
1600,127657
1500,119863
1400,110604
1300,101859
1100,96745.9
1200,95923.9
1000,88583.2
